[2026-08-22 20:46:07] [INFO    ] discord.client: logging in using static token
[2026-08-22 20:46:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'IT internship bot', 'primary_guild': None, 'mfa_enabled': False, 'id': '1531079830433566800', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '5194', 'clan': None, 'bot': True, 'avatar': None}, 'session_type': 'normal', 'session_id': 'eb8c56a12bef0a1aeb58f287b61a6a7c', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1531083629030014977'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['newark', 'us-east', 'us-central', 'atlanta', 'us-south'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1531079830433566800', 'flags_new': '565248', 'flags': 565248}, '_trace': ['["gateway-prd-arm-us-east1-b-d03w",{"micros":177187,"calls":["id_created",{"micros":664,"calls":[]},"session_lookup_time",{"micros":4700,"calls":[]},"session_lookup_finished",{"micros":10,"calls":[]},"sessions-prd-gcp-us-east1-b-11",{"micros":171527,"calls":["start_session",{"micros":154094,"calls":["prd-rpc-56cdd54d49-hj8xs",{"micros":38945,"calls":["get_user",{"micros":6378},"get_guilds",{"micros":5109},"send_scheduled_deletion_message",{"micros":12},"guild_join_requests",{"micros":2},"authorized_ip_coro",{"micros":12},"pending_payments",{"micros":2072},"apex_experiments",{"micros":105257},"sessions_experiments",{"micros":8},"played_application_ids",{"micros":5},"linked_users",{"micros":4},"ad_personalization_toggles_disabled",{"micros":4},"regional_feature_config",{"micros":10}]}]},"starting_guild_connect",{"micros":43,"calls":[]},"lobbies_started",{"micros":2,"calls":[]},"presence_started",{"micros":423,"calls":[]},"guilds_started",{"micros":81,"calls":[]},"guilds_connect",{"micros":2,"calls":[]},"presence_connect",{"micros":16856,"calls":[]},"connect_finished",{"micros":16869,"calls":[]},"build_ready",{"micros":12,"calls":[]},"clean_ready",{"micros":2,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2026-08-22 20:46:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-22 20:46:08] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: eb8c56a12bef0a1aeb58f287b61a6a7c).
[2026-08-22 20:46:08] [DEBUG   ] discord.client: Dispatching event connect
[2026-08-22 20:46:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'emojis': [], 'home_header': None, 'soundboard_sounds': [], 'inventory_settings': None, 'theme': None, 'incidents_data': None, 'presences': [], 'verification_role_id': None, 'profile': None, 'roles': [{'version': 1785109183511, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1531083629030014977', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1785109275483, 'unicode_emoji': None, 'tags': {'bot_id': '1531079830433566800'}, 'position': 1, 'permissions': '8', 'name': 'IT internship bot', 'mentionable': False, 'managed': True, 'id': '1531083924971720728', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'game_application_ids': None, 'default_message_notifications': 0, 'stickers': [], 'hub_type': None, 'guild_scheduled_events': [], 'moderator_reporting': None, 'splash': None, 'id': '1531083629030014977', 'members': [{'user': {'username': 'IT internship bot', 'public_flags': 0, 'primary_guild': None, 'id': '1531079830433566800', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '5194', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1531083924971720728'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-07-26T23:40:54.004000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'owner_id': '1148739534490701895', 'premium_tier': 0, 'max_video_channel_users': 25, 'name': 'Discord bot testing', 'premium_progress_bar_enabled_user_updated_at': None, 'activity_instances': [], 'max_stage_video_channel_users': 50, 'public_updates_channel_id': None, 'owner_configured_content_level': 0, 'guild_space_settings': {'publish_status': 0, 'enabled': True}, 'threads': [], 'large': False, 'banner': None, 'preferred_locale': 'en-US', 'application_command_counts': {}, 'discovery_splash': None, 'lazy': True, 'afk_timeout': 300, 'explicit_content_filter': 0, 'official_message_color': None, 'features': [], 'experiments': {'evaluation_id': None, 'assignments': []}, 'description': None, 'latest_onboarding_question_id': None, 'premium_features': None, 'system_channel_flags': 0, 'rules_channel_id': None, 'channels': [{'version': 1785109183531, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1531083629881724997', 'flags': 0}, {'version': 1785109183540, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1531083629881724998', 'flags': 0}, {'version': 1785109183555, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1531083629881724997', 'name': 'general', 'last_message_id': '1540856819331768421', 'id': '1531083629881724999', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1785109183571, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1531083629881724998', 'name': 'General', 'last_message_id': None, 'id': '1531083629881725002', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'version': 1787444767030, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1531083629881724997', 'nsfw': False, 'name': 'jobs', 'last_message_id': '1540881254214537357', 'id': '1540879777051709471', 'flags': 0}], 'application_id': None, 'region': 'deprecated', 'nsfw_level': 0, 'embedded_activities': [], 'member_count': 2, 'verification_level': 0, 'stage_instances': [], 'vanity_url_code': None, 'afk_channel_id': None, 'nsfw': False, 'system_channel_id': '1531083629881724999', 'icon': None, 'max_members': 25000000, 'joined_at': '2026-07-26T23:40:54.004000+00:00', 'mfa_level': 0, 'version': 1787444688400, 'unavailable': False, 'premium_progress_bar_enabled': False, 'premium_subscription_count': 0, 'voice_states': [], 'safety_alerts_channel_id': None}}
[2026-08-22 20:46:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-22 20:46:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '1fbe125edb64f5e046d1ffd9367d59d7', 'members': [{'user': {'username': 'joepicard223', 'public_flags': 0, 'primary_guild': None, 'id': '1148739534490701895', 'global_name': 'Joe', 'display_name_styles': None, 'display_name': 'Joe', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-07-26T23:39:43.404000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'IT internship bot', 'public_flags': 0, 'primary_guild': None, 'id': '1531079830433566800', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '5194', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1531083924971720728'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-07-26T23:40:54.004000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1531083629030014977', 'chunk_index': 0, 'chunk_count': 1}}
[2026-08-22 20:46:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-22 20:46:08] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1531083629030014977.
[2026-08-22 20:46:10] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-08-22 20:46:10] [DEBUG   ] discord.client: Dispatching event ready
[2026-08-22 20:46:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 4, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-08-23T00:46:11.155000+00:00', 'pinned': False, 'nonce': '5450227202677329672', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1531083924971720728'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-07-26T23:40:54.004000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1540884827597701251', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '**IT Intern**\n**Company:** AMETEK, Inc.\n**Location:** Waterbury, New Haven County\n**Apply:** https://www.adzuna.com/land/ad/5528379131?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=A1CF25FC2901E76B2E18A3665810D54141F8B610', 'components': [], 'channel_type': 0, 'channel_id': '1540879777051709471', 'author': {'username': 'IT internship bot', 'public_flags': 0, 'primary_guild': None, 'id': '1531079830433566800', 'global_name': None, 'display_name_styles': None, 'discriminator': '5194', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1531083629030014977'}}
[2026-08-22 20:46:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-22 20:46:11] [DEBUG   ] discord.client: Dispatching event message
[2026-08-22 20:46:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages with {"content":"**IT Intern**\n**Company:** AMETEK, Inc.\n**Location:** Waterbury, New Haven County\n**Apply:** https://www.adzuna.com/land/ad/5528379131?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=A1CF25FC2901E76B2E18A3665810D54141F8B610","components":[],"nonce":"5450227202677329672","enforce_nonce":true,"tts":false} has returned 200
[2026-08-22 20:46:11] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (62df3a8bf3cb0dd93018dd80d06039f6).
[2026-08-22 20:46:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages has received {'type': 0, 'content': '**IT Intern**\n**Company:** AMETEK, Inc.\n**Location:** Waterbury, New Haven County\n**Apply:** https://www.adzuna.com/land/ad/5528379131?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=A1CF25FC2901E76B2E18A3665810D54141F8B610', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-08-23T00:46:11.155000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1540884827597701251', 'channel_id': '1540879777051709471', 'author': {'id': '1531079830433566800', 'username': 'IT internship bot', 'avatar': None, 'discriminator': '5194', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5450227202677329672'}
[2026-08-22 20:46:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-08-23T00:46:11.397000+00:00', 'pinned': False, 'nonce': '14334361082777514516', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1531083924971720728'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-07-26T23:40:54.004000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1540884828612722688', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '**2027 IT Intern**\n**Company:** Caterpillar Inc.\n**Location:** San Diego, San Diego County\n**Apply:** https://www.adzuna.com/land/ad/5805061718?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=9017C6AAEADC0698B6757FC1B3DB58CCAB530C31', 'components': [], 'channel_type': 0, 'channel_id': '1540879777051709471', 'author': {'username': 'IT internship bot', 'public_flags': 0, 'primary_guild': None, 'id': '1531079830433566800', 'global_name': None, 'display_name_styles': None, 'discriminator': '5194', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1531083629030014977'}}
[2026-08-22 20:46:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-22 20:46:11] [DEBUG   ] discord.client: Dispatching event message
[2026-08-22 20:46:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages with {"content":"**2027 IT Intern**\n**Company:** Caterpillar Inc.\n**Location:** San Diego, San Diego County\n**Apply:** https://www.adzuna.com/land/ad/5805061718?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=9017C6AAEADC0698B6757FC1B3DB58CCAB530C31","components":[],"nonce":"14334361082777514516","enforce_nonce":true,"tts":false} has returned 200
[2026-08-22 20:46:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages has received {'type': 0, 'content': '**2027 IT Intern**\n**Company:** Caterpillar Inc.\n**Location:** San Diego, San Diego County\n**Apply:** https://www.adzuna.com/land/ad/5805061718?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=9017C6AAEADC0698B6757FC1B3DB58CCAB530C31', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-08-23T00:46:11.397000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1540884828612722688', 'channel_id': '1540879777051709471', 'author': {'id': '1531079830433566800', 'username': 'IT internship bot', 'avatar': None, 'discriminator': '5194', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '14334361082777514516'}
[2026-08-22 20:46:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-08-23T00:46:11.788000+00:00', 'pinned': False, 'nonce': '8765097219503654592', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1531083924971720728'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-07-26T23:40:54.004000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1540884830252703796', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '**IT Intern**\n**Company:** Prysmian\n**Location:** Cold Spring, Campbell County\n**Apply:** https://www.adzuna.com/land/ad/5811791690?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=7BB0E8C761D9E2A6E09111126959BFC689FC7DED', 'components': [], 'channel_type': 0, 'channel_id': '1540879777051709471', 'author': {'username': 'IT internship bot', 'public_flags': 0, 'primary_guild': None, 'id': '1531079830433566800', 'global_name': None, 'display_name_styles': None, 'discriminator': '5194', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1531083629030014977'}}
[2026-08-22 20:46:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-22 20:46:11] [DEBUG   ] discord.client: Dispatching event message
[2026-08-22 20:46:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages with {"content":"**IT Intern**\n**Company:** Prysmian\n**Location:** Cold Spring, Campbell County\n**Apply:** https://www.adzuna.com/land/ad/5811791690?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=7BB0E8C761D9E2A6E09111126959BFC689FC7DED","components":[],"nonce":"8765097219503654592","enforce_nonce":true,"tts":false} has returned 200
[2026-08-22 20:46:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages has received {'type': 0, 'content': '**IT Intern**\n**Company:** Prysmian\n**Location:** Cold Spring, Campbell County\n**Apply:** https://www.adzuna.com/land/ad/5811791690?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=7BB0E8C761D9E2A6E09111126959BFC689FC7DED', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-08-23T00:46:11.788000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1540884830252703796', 'channel_id': '1540879777051709471', 'author': {'id': '1531079830433566800', 'username': 'IT internship bot', 'avatar': None, 'discriminator': '5194', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8765097219503654592'}
[2026-08-22 20:46:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-08-23T00:46:11.957000+00:00', 'pinned': False, 'nonce': '10991817974455296188', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1531083924971720728'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-07-26T23:40:54.004000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1540884830961803264', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '**IT INTERN 2ND SHIFT**\n**Company:** OP Mobility\n**Location:** Austin, Travis County\n**Apply:** https://www.adzuna.com/land/ad/5852279715?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=BE98F309A1648B13D86EDFB774DAAE09F83A1291', 'components': [], 'channel_type': 0, 'channel_id': '1540879777051709471', 'author': {'username': 'IT internship bot', 'public_flags': 0, 'primary_guild': None, 'id': '1531079830433566800', 'global_name': None, 'display_name_styles': None, 'discriminator': '5194', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1531083629030014977'}}
[2026-08-22 20:46:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-22 20:46:12] [DEBUG   ] discord.client: Dispatching event message
[2026-08-22 20:46:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages with {"content":"**IT INTERN 2ND SHIFT**\n**Company:** OP Mobility\n**Location:** Austin, Travis County\n**Apply:** https://www.adzuna.com/land/ad/5852279715?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=BE98F309A1648B13D86EDFB774DAAE09F83A1291","components":[],"nonce":"10991817974455296188","enforce_nonce":true,"tts":false} has returned 200
[2026-08-22 20:46:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages has received {'type': 0, 'content': '**IT INTERN 2ND SHIFT**\n**Company:** OP Mobility\n**Location:** Austin, Travis County\n**Apply:** https://www.adzuna.com/land/ad/5852279715?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=BE98F309A1648B13D86EDFB774DAAE09F83A1291', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-08-23T00:46:11.957000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1540884830961803264', 'channel_id': '1540879777051709471', 'author': {'id': '1531079830433566800', 'username': 'IT internship bot', 'avatar': None, 'discriminator': '5194', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10991817974455296188'}
[2026-08-22 20:46:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-08-23T00:46:12.036000+00:00', 'pinned': False, 'nonce': '12004117404942271279', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1531083924971720728'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-07-26T23:40:54.004000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1540884831293149378', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '**IT Intern with Security Clearance**\n**Company:** Toyon Research Corporation\n**Location:** Santa Ynez, Santa Barbara County\n**Apply:** https://www.adzuna.com/land/ad/5782879740?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=0D12AEF22B575618CD4523959F3528215EDC606B', 'components': [], 'channel_type': 0, 'channel_id': '1540879777051709471', 'author': {'username': 'IT internship bot', 'public_flags': 0, 'primary_guild': None, 'id': '1531079830433566800', 'global_name': None, 'display_name_styles': None, 'discriminator': '5194', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1531083629030014977'}}
[2026-08-22 20:46:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-22 20:46:12] [DEBUG   ] discord.client: Dispatching event message
[2026-08-22 20:46:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages with {"content":"**IT Intern with Security Clearance**\n**Company:** Toyon Research Corporation\n**Location:** Santa Ynez, Santa Barbara County\n**Apply:** https://www.adzuna.com/land/ad/5782879740?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=0D12AEF22B575618CD4523959F3528215EDC606B","components":[],"nonce":"12004117404942271279","enforce_nonce":true,"tts":false} has returned 200
[2026-08-22 20:46:12] [DEBUG   ] discord.http: A rate limit bucket (62df3a8bf3cb0dd93018dd80d06039f6) has been exhausted. Pre-emptively rate limiting...
